5.135233505984182120e+05,3.046308362649841001e+05,1.265887289867680985e+06,-1.131394472985881293e+04,2.489984361302725405e-10,-1.228310132319173135e+03,-3.801090000000000000e+05,0.000000000000000000e+00,1.773758000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.046308362649830524e+05,5.428815229144164361e+06,-3.395308408845725353e+03,-1.826354763708891247e-10,-5.942123280764689071e+02,-3.395308408845725353e+03,0.000000000000000000e+00,-4.615283000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.265887689867680892e+06,-3.395308408845681697e+03,6.067834981425962411e+06,1.964428008284748284e+04,-3.565273968459417574e+03,1.375109814259623818e+05,-1.267115600000000093e+06,0.000000000000000000e+00,4.206600000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.131394472985889843e+04,-3.837859153036708509e-10,1.964428008284746829e+04,7.483214938829729799e+05,-1.872592787403986440e+05,1.287200105965917930e+06,-2.347981432845546806e+05,-1.173715575245854416e+05,0.000000000000000000e+00,-3.801090000000000000e+05,0.000000000000000000e+00,1.773758000000000000e+06
-7.047002964245073551e-11,-5.942123280766090829e+02,-3.565273968459398475e+03,-1.872592787403987604e+05,5.487556036141841672e+06,-4.445725734599940552e+03,-1.173715575245854416e+05,-5.874080699767651095e+04,0.000000000000000000e+00,0.000000000000000000e+00,-4.615283000000000000e+06,0.000000000000000000e+00
-1.228310132319100376e+03,-3.395308408845681697e+03,1.375109814259623818e+05,1.287200505965917837e+06,-4.445725734599959651e+03,6.085444016748772934e+06,-4.402258830702709815e+02,8.804517661405419631e+02,0.000000000000000000e+00,-1.267115600000000093e+06,0.000000000000000000e+00,4.206600000000000000e+06
-3.801090000000000000e+05,0.000000000000000000e+00,-1.267116000000000000e+06,-2.347981432845546806e+05,-1.173715575245854416e+05,-4.402258830702709815e+02,6.149073332845546538e+05,1.173715575245854416e+05,-1.773758000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-4.615283000000000000e+06,0.000000000000000000e+00,-1.173715575245854416e+05,-5.874080699767651095e+04,8.804517661405419631e+02,1.173715575245854416e+05,4.674023806997676380e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.773758000000000000e+06,0.000000000000000000e+00,4.206600000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.773758000000000000e+06,0.000000000000000000e+00,9.983464000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.801090000000000000e+05,0.000000000000000000e+00,-1.267116000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.801091900000000023e+05,0.000000000000000000e+00,-1.773758000000000000e+06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.615283000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.615283000000000000e+06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.773758000000000000e+06,0.000000000000000000e+00,4.206600000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.773758000000000000e+06,0.000000000000000000e+00,9.983464000000000000e+06
