1.869281743050338118e+05,1.033861257169403689e+05,5.395041322314052195e+03,-1.821281743050338118e+05,-1.033861257169403398e+05,-4.204958677685947805e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.800000000000000000e+03,-2.282129310211092793e-11,9.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.033861257169403689e+05,4.402481592787377303e+05,7.283202073479705177e+03,-1.033861257169403398e+05,-6.274815927873775945e+04,7.283202073479706087e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.282129310211092793e-11,-3.775000000000000000e+05,-5.878304635907295189e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.395041322314052195e+03,7.283202073479705177e+03,5.643636363636363239e+04,4.204958677685947805e+03,-7.283202073479706087e+03,1.541818181818181620e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.600000000000000000e+03,5.878304635907295189e-13,1.280000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.821281743050338118e+05,-1.033861257169403398e+05,4.204958677685947805e+03,4.481281743050338118e+05,1.033861257169403398e+05,4.204958677685947805e+03,-2.660000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.033861257169403398e+05,-6.274815927873775945e+04,-7.283202073479706087e+03,1.033861257169403398e+05,6.376575927873775800e+04,-2.195202073479706087e+03,0.000000000000000000e+00,-1.017600000000000023e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.204958677685947805e+03,7.283202073479706087e+03,1.541818181818181620e+04,4.204958677685947805e+03,-2.195202073479706087e+03,5.627636363636363239e+04,0.000000000000000000e+00,-5.088000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.660000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.672000000000000000e+05,2.304172952595744978e-11,4.800000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.200000000000000000e+03,-2.304172952595744978e-11,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.017600000000000023e+03,-5.088000000000000000e+03,2.304172952595744978e-11,3.785175999999999767e+05,-2.939152317953647595e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.304172952595744978e-11,-3.775000000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+03,-2.939152317953647595e-13,1.920000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.800000000000000000e+03,2.939152317953647595e-13,0.000000000000000000e+00
-4.800000000000000000e+03,-2.282129310211092793e-11,-9.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+03,2.282129310211092793e-11,-9.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.282129310211092793e-11,-3.775000000000000000e+05,5.878304635907295189e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.282129310211092793e-11,3.775000000000000000e+05,5.878304635907295189e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.600000000000000000e+03,-5.878304635907295189e-13,1.280000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.600000000000000000e+03,5.878304635907295189e-13,2.560000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.200000000000000000e+03,-2.304172952595744978e-11,-4.800000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+03,2.304172952595744978e-11,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.304172952595744978e-11,-3.775000000000000000e+05,2.939152317953647595e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.304172952595744978e-11,3.775000000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
